algoritmo,distribuicao,n,rep,bins,lower_bound,razao_vs_lb,tempo_us,soma_tamanhos
NF,falkenauer_u120,1000,0,364,0,0.000000,2.9,303.610000
FF,falkenauer_u120,1000,0,313,0,0.000000,76.0,303.610000
BF,falkenauer_u120,1000,0,314,0,0.000000,85.2,303.610000
FFD,falkenauer_u120,1000,0,308,0,0.000000,132.6,303.610000
BFD,falkenauer_u120,1000,0,308,0,0.000000,151.7,303.610000
NF,falkenauer_u120,1000,1,348,0,0.000000,2.4,292.510000
FF,falkenauer_u120,1000,1,303,0,0.000000,73.2,292.510000
BF,falkenauer_u120,1000,1,303,0,0.000000,81.3,292.510000
FFD,falkenauer_u120,1000,1,297,0,0.000000,131.6,292.510000
BFD,falkenauer_u120,1000,1,297,0,0.000000,145.0,292.510000
NF,falkenauer_u120,1000,2,349,0,0.000000,2.3,294.160000
FF,falkenauer_u120,1000,2,304,0,0.000000,73.6,294.160000
BF,falkenauer_u120,1000,2,303,0,0.000000,85.0,294.160000
FFD,falkenauer_u120,1000,2,299,0,0.000000,131.9,294.160000
BFD,falkenauer_u120,1000,2,299,0,0.000000,146.7,294.160000
NF,falkenauer_u120,1000,3,363,0,0.000000,2.3,304.250000
FF,falkenauer_u120,1000,3,315,0,0.000000,81.5,304.250000
BF,falkenauer_u120,1000,3,314,0,0.000000,85.1,304.250000
FFD,falkenauer_u120,1000,3,309,0,0.000000,132.0,304.250000
BFD,falkenauer_u120,1000,3,309,0,0.000000,146.4,304.250000
NF,falkenauer_u120,1000,4,360,0,0.000000,2.4,298.940000
FF,falkenauer_u120,1000,4,310,0,0.000000,74.8,298.940000
BF,falkenauer_u120,1000,4,309,0,0.000000,83.9,298.940000
FFD,falkenauer_u120,1000,4,304,0,0.000000,133.1,298.940000
BFD,falkenauer_u120,1000,4,304,0,0.000000,147.3,298.940000
NF,falkenauer_u120,1000,5,364,0,0.000000,2.4,301.710000
FF,falkenauer_u120,1000,5,313,0,0.000000,75.4,301.710000
BF,falkenauer_u120,1000,5,312,0,0.000000,85.6,301.710000
FFD,falkenauer_u120,1000,5,307,0,0.000000,133.3,301.710000
BFD,falkenauer_u120,1000,5,307,0,0.000000,152.9,301.710000
NF,falkenauer_u120,1000,6,359,0,0.000000,2.6,299.470000
FF,falkenauer_u120,1000,6,312,0,0.000000,75.1,299.470000
BF,falkenauer_u120,1000,6,310,0,0.000000,84.2,299.470000
FFD,falkenauer_u120,1000,6,304,0,0.000000,132.5,299.470000
BFD,falkenauer_u120,1000,6,304,0,0.000000,145.7,299.470000
NF,falkenauer_u120,1000,7,352,0,0.000000,2.6,295.110000
FF,falkenauer_u120,1000,7,305,0,0.000000,78.0,295.110000
BF,falkenauer_u120,1000,7,306,0,0.000000,82.2,295.110000
FFD,falkenauer_u120,1000,7,300,0,0.000000,140.1,295.110000
BFD,falkenauer_u120,1000,7,300,0,0.000000,150.5,295.110000
NF,falkenauer_u120,1000,8,359,0,0.000000,2.5,299.070000
FF,falkenauer_u120,1000,8,309,0,0.000000,74.0,299.070000
BF,falkenauer_u120,1000,8,308,0,0.000000,83.6,299.070000
FFD,falkenauer_u120,1000,8,304,0,0.000000,131.9,299.070000
BFD,falkenauer_u120,1000,8,304,0,0.000000,147.7,299.070000
NF,falkenauer_u120,1000,9,357,0,0.000000,2.6,298.970000
FF,falkenauer_u120,1000,9,310,0,0.000000,74.6,298.970000
BF,falkenauer_u120,1000,9,310,0,0.000000,84.1,298.970000
FFD,falkenauer_u120,1000,9,305,0,0.000000,133.1,298.970000
BFD,falkenauer_u120,1000,9,305,0,0.000000,148.4,298.970000
NF,falkenauer_u120,16000,0,5750,0,0.000000,39.4,4801.700000
FF,falkenauer_u120,16000,0,4955,0,0.000000,16486.8,4801.700000
BF,falkenauer_u120,16000,0,4947,0,0.000000,16272.4,4801.700000
FFD,falkenauer_u120,16000,0,4872,0,0.000000,20601.6,4801.700000
BFD,falkenauer_u120,16000,0,4872,0,0.000000,22160.5,4801.700000
NF,falkenauer_u120,16000,1,5757,0,0.000000,38.9,4812.110000
FF,falkenauer_u120,16000,1,4963,0,0.000000,16322.0,4812.110000
BF,falkenauer_u120,16000,1,4961,0,0.000000,16266.7,4812.110000
FFD,falkenauer_u120,16000,1,4881,0,0.000000,19764.8,4812.110000
BFD,falkenauer_u120,16000,1,4881,0,0.000000,22189.1,4812.110000
NF,falkenauer_u120,16000,2,5716,0,0.000000,47.7,4780.810000
FF,falkenauer_u120,16000,2,4933,0,0.000000,17535.2,4780.810000
BF,falkenauer_u120,16000,2,4931,0,0.000000,16194.2,4780.810000
FFD,falkenauer_u120,16000,2,4850,0,0.000000,19501.0,4780.810000
BFD,falkenauer_u120,16000,2,4850,0,0.000000,22061.6,4780.810000
NF,falkenauer_u120,16000,3,5751,0,0.000000,49.6,4801.140000
FF,falkenauer_u120,16000,3,4952,0,0.000000,17709.8,4801.140000
BF,falkenauer_u120,16000,3,4946,0,0.000000,16297.9,4801.140000
FFD,falkenauer_u120,16000,3,4870,0,0.000000,19518.4,4801.140000
BFD,falkenauer_u120,16000,3,4870,0,0.000000,22122.8,4801.140000
NF,falkenauer_u120,16000,4,5711,0,0.000000,50.2,4782.000000
FF,falkenauer_u120,16000,4,4933,0,0.000000,16081.1,4782.000000
BF,falkenauer_u120,16000,4,4933,0,0.000000,16249.5,4782.000000
FFD,falkenauer_u120,16000,4,4852,0,0.000000,19533.1,4782.000000
BFD,falkenauer_u120,16000,4,4852,0,0.000000,22084.3,4782.000000
NF,falkenauer_u120,16000,5,5777,0,0.000000,47.8,4816.620000
FF,falkenauer_u120,16000,5,4968,0,0.000000,17365.6,4816.620000
BF,falkenauer_u120,16000,5,4963,0,0.000000,16347.4,4816.620000
FFD,falkenauer_u120,16000,5,4886,0,0.000000,19616.2,4816.620000
BFD,falkenauer_u120,16000,5,4886,0,0.000000,22259.9,4816.620000
NF,falkenauer_u120,16000,6,5733,0,0.000000,38.6,4793.490000
FF,falkenauer_u120,16000,6,4945,0,0.000000,17045.4,4793.490000
BF,falkenauer_u120,16000,6,4939,0,0.000000,16253.3,4793.490000
FFD,falkenauer_u120,16000,6,4862,0,0.000000,19586.5,4793.490000
BFD,falkenauer_u120,16000,6,4862,0,0.000000,22134.9,4793.490000
NF,falkenauer_u120,16000,7,5780,0,0.000000,49.4,4811.780000
FF,falkenauer_u120,16000,7,4963,0,0.000000,16834.8,4811.780000
BF,falkenauer_u120,16000,7,4959,0,0.000000,16330.7,4811.780000
FFD,falkenauer_u120,16000,7,4882,0,0.000000,19615.2,4811.780000
BFD,falkenauer_u120,16000,7,4882,0,0.000000,22168.4,4811.780000
NF,falkenauer_u120,16000,8,5780,0,0.000000,48.4,4814.420000
FF,falkenauer_u120,16000,8,4966,0,0.000000,16833.8,4814.420000
BF,falkenauer_u120,16000,8,4965,0,0.000000,16390.9,4814.420000
FFD,falkenauer_u120,16000,8,4885,0,0.000000,19792.4,4814.420000
BFD,falkenauer_u120,16000,8,4885,0,0.000000,22221.7,4814.420000
NF,falkenauer_u120,16000,9,5785,0,0.000000,46.9,4817.850000
FF,falkenauer_u120,16000,9,4971,0,0.000000,17051.3,4817.850000
BF,falkenauer_u120,16000,9,4967,0,0.000000,16323.5,4817.850000
FFD,falkenauer_u120,16000,9,4889,0,0.000000,20305.0,4817.850000
BFD,falkenauer_u120,16000,9,4889,0,0.000000,22222.6,4817.850000
NF,falkenauer_u120,2000,0,730,0,0.000000,5.0,604.910000
FF,falkenauer_u120,2000,0,625,0,0.000000,280.4,604.910000
BF,falkenauer_u120,2000,0,626,0,0.000000,295.9,604.910000
FFD,falkenauer_u120,2000,0,614,0,0.000000,426.6,604.910000
BFD,falkenauer_u120,2000,0,614,0,0.000000,476.1,604.910000
NF,falkenauer_u120,2000,1,722,0,0.000000,5.1,603.690000
FF,falkenauer_u120,2000,1,622,0,0.000000,275.2,603.690000
BF,falkenauer_u120,2000,1,624,0,0.000000,299.0,603.690000
FFD,falkenauer_u120,2000,1,612,0,0.000000,419.2,603.690000
BFD,falkenauer_u120,2000,1,612,0,0.000000,478.3,603.690000
NF,falkenauer_u120,2000,2,720,0,0.000000,5.1,596.990000
FF,falkenauer_u120,2000,2,617,0,0.000000,270.4,596.990000
BF,falkenauer_u120,2000,2,616,0,0.000000,290.8,596.990000
FFD,falkenauer_u120,2000,2,606,0,0.000000,415.8,596.990000
BFD,falkenauer_u120,2000,2,606,0,0.000000,468.8,596.990000
NF,falkenauer_u120,2000,3,719,0,0.000000,4.8,601.650000
FF,falkenauer_u120,2000,3,624,0,0.000000,275.3,601.650000
BF,falkenauer_u120,2000,3,623,0,0.000000,294.7,601.650000
FFD,falkenauer_u120,2000,3,611,0,0.000000,418.3,601.650000
BFD,falkenauer_u120,2000,3,611,0,0.000000,466.2,601.650000
NF,falkenauer_u120,2000,4,717,0,0.000000,5.1,602.300000
FF,falkenauer_u120,2000,4,622,0,0.000000,278.7,602.300000
BF,falkenauer_u120,2000,4,621,0,0.000000,295.6,602.300000
FFD,falkenauer_u120,2000,4,611,0,0.000000,419.1,602.300000
BFD,falkenauer_u120,2000,4,611,0,0.000000,468.7,602.300000
NF,falkenauer_u120,2000,5,712,0,0.000000,4.9,593.990000
FF,falkenauer_u120,2000,5,614,0,0.000000,273.7,593.990000
BF,falkenauer_u120,2000,5,613,0,0.000000,293.7,593.990000
FFD,falkenauer_u120,2000,5,603,0,0.000000,414.3,593.990000
BFD,falkenauer_u120,2000,5,603,0,0.000000,463.7,593.990000
NF,falkenauer_u120,2000,6,707,0,0.000000,4.9,591.430000
FF,falkenauer_u120,2000,6,612,0,0.000000,275.4,591.430000
BF,falkenauer_u120,2000,6,612,0,0.000000,293.9,591.430000
FFD,falkenauer_u120,2000,6,600,0,0.000000,418.8,591.430000
BFD,falkenauer_u120,2000,6,600,0,0.000000,474.4,591.430000
NF,falkenauer_u120,2000,7,729,0,0.000000,4.7,605.510000
FF,falkenauer_u120,2000,7,626,0,0.000000,278.3,605.510000
BF,falkenauer_u120,2000,7,626,0,0.000000,301.3,605.510000
FFD,falkenauer_u120,2000,7,615,0,0.000000,419.6,605.510000
BFD,falkenauer_u120,2000,7,615,0,0.000000,473.8,605.510000
NF,falkenauer_u120,2000,8,716,0,0.000000,5.0,601.130000
FF,falkenauer_u120,2000,8,621,0,0.000000,273.8,601.130000
BF,falkenauer_u120,2000,8,619,0,0.000000,292.1,601.130000
FFD,falkenauer_u120,2000,8,610,0,0.000000,415.0,601.130000
BFD,falkenauer_u120,2000,8,610,0,0.000000,479.4,601.130000
NF,falkenauer_u120,2000,9,705,0,0.000000,5.1,587.830000
FF,falkenauer_u120,2000,9,607,0,0.000000,274.4,587.830000
BF,falkenauer_u120,2000,9,607,0,0.000000,288.9,587.830000
FFD,falkenauer_u120,2000,9,597,0,0.000000,411.6,587.830000
BFD,falkenauer_u120,2000,9,597,0,0.000000,461.7,587.830000
NF,falkenauer_u120,4000,0,1439,0,0.000000,9.8,1200.760000
FF,falkenauer_u120,4000,0,1239,0,0.000000,1186.8,1200.760000
BF,falkenauer_u120,4000,0,1238,0,0.000000,1097.1,1200.760000
FFD,falkenauer_u120,4000,0,1219,0,0.000000,1426.6,1200.760000
BFD,falkenauer_u120,4000,0,1219,0,0.000000,1601.7,1200.760000
NF,falkenauer_u120,4000,1,1437,0,0.000000,9.3,1200.500000
FF,falkenauer_u120,4000,1,1241,0,0.000000,1147.6,1200.500000
BF,falkenauer_u120,4000,1,1239,0,0.000000,1089.2,1200.500000
FFD,falkenauer_u120,4000,1,1219,0,0.000000,1423.0,1200.500000
BFD,falkenauer_u120,4000,1,1219,0,0.000000,1607.5,1200.500000
NF,falkenauer_u120,4000,2,1434,0,0.000000,9.8,1202.330000
FF,falkenauer_u120,4000,2,1243,0,0.000000,1180.0,1202.330000
BF,falkenauer_u120,4000,2,1240,0,0.000000,1097.2,1202.330000
FFD,falkenauer_u120,4000,2,1219,0,0.000000,1417.7,1202.330000
BFD,falkenauer_u120,4000,2,1219,0,0.000000,1616.8,1202.330000
NF,falkenauer_u120,4000,3,1424,0,0.000000,9.9,1191.060000
FF,falkenauer_u120,4000,3,1230,0,0.000000,1039.9,1191.060000
BF,falkenauer_u120,4000,3,1228,0,0.000000,1077.7,1191.060000
FFD,falkenauer_u120,4000,3,1208,0,0.000000,1414.2,1191.060000
BFD,falkenauer_u120,4000,3,1208,0,0.000000,1590.9,1191.060000
NF,falkenauer_u120,4000,4,1439,0,0.000000,9.9,1200.640000
FF,falkenauer_u120,4000,4,1239,0,0.000000,1044.2,1200.640000
BF,falkenauer_u120,4000,4,1240,0,0.000000,1083.1,1200.640000
FFD,falkenauer_u120,4000,4,1218,0,0.000000,1414.6,1200.640000
BFD,falkenauer_u120,4000,4,1218,0,0.000000,1602.5,1200.640000
NF,falkenauer_u120,4000,5,1439,0,0.000000,9.7,1202.590000
FF,falkenauer_u120,4000,5,1242,0,0.000000,1047.3,1202.590000
BF,falkenauer_u120,4000,5,1239,0,0.000000,1087.8,1202.590000
FFD,falkenauer_u120,4000,5,1221,0,0.000000,1425.0,1202.590000
BFD,falkenauer_u120,4000,5,1221,0,0.000000,1607.4,1202.590000
NF,falkenauer_u120,4000,6,1428,0,0.000000,9.4,1200.840000
FF,falkenauer_u120,4000,6,1240,0,0.000000,1041.2,1200.840000
BF,falkenauer_u120,4000,6,1239,0,0.000000,1081.4,1200.840000
FFD,falkenauer_u120,4000,6,1219,0,0.000000,1432.7,1200.840000
BFD,falkenauer_u120,4000,6,1219,0,0.000000,1610.2,1200.840000
NF,falkenauer_u120,4000,7,1427,0,0.000000,10.1,1186.920000
FF,falkenauer_u120,4000,7,1226,0,0.000000,1035.4,1186.920000
BF,falkenauer_u120,4000,7,1226,0,0.000000,1067.1,1186.920000
FFD,falkenauer_u120,4000,7,1205,0,0.000000,1413.5,1186.920000
BFD,falkenauer_u120,4000,7,1205,0,0.000000,1586.8,1186.920000
NF,falkenauer_u120,4000,8,1427,0,0.000000,9.8,1191.520000
FF,falkenauer_u120,4000,8,1229,0,0.000000,1040.4,1191.520000
BF,falkenauer_u120,4000,8,1228,0,0.000000,1079.4,1191.520000
FFD,falkenauer_u120,4000,8,1209,0,0.000000,1410.8,1191.520000
BFD,falkenauer_u120,4000,8,1209,0,0.000000,1593.7,1191.520000
NF,falkenauer_u120,4000,9,1458,0,0.000000,10.0,1217.700000
FF,falkenauer_u120,4000,9,1257,0,0.000000,1066.8,1217.700000
BF,falkenauer_u120,4000,9,1257,0,0.000000,1106.6,1217.700000
FFD,falkenauer_u120,4000,9,1237,0,0.000000,1435.7,1217.700000
BFD,falkenauer_u120,4000,9,1237,0,0.000000,1616.0,1217.700000
NF,falkenauer_u120,8000,0,2898,0,0.000000,20.1,2419.280000
FF,falkenauer_u120,8000,0,2498,0,0.000000,4111.0,2419.280000
BF,falkenauer_u120,8000,0,2494,0,0.000000,4190.6,2419.280000
FFD,falkenauer_u120,8000,0,2456,0,0.000000,5225.3,2419.280000
BFD,falkenauer_u120,8000,0,2456,0,0.000000,5890.3,2419.280000
NF,falkenauer_u120,8000,1,2857,0,0.000000,20.0,2392.750000
FF,falkenauer_u120,8000,1,2469,0,0.000000,4163.7,2392.750000
BF,falkenauer_u120,8000,1,2469,0,0.000000,4156.5,2392.750000
FFD,falkenauer_u120,8000,1,2428,0,0.000000,5184.6,2392.750000
BFD,falkenauer_u120,8000,1,2428,0,0.000000,5832.8,2392.750000
NF,falkenauer_u120,8000,2,2887,0,0.000000,19.2,2409.080000
FF,falkenauer_u120,8000,2,2486,0,0.000000,4088.2,2409.080000
BF,falkenauer_u120,8000,2,2481,0,0.000000,4176.0,2409.080000
FFD,falkenauer_u120,8000,2,2444,0,0.000000,5177.6,2409.080000
BFD,falkenauer_u120,8000,2,2444,0,0.000000,5870.9,2409.080000
NF,falkenauer_u120,8000,3,2863,0,0.000000,20.0,2388.480000
FF,falkenauer_u120,8000,3,2467,0,0.000000,4952.3,2388.480000
BF,falkenauer_u120,8000,3,2462,0,0.000000,4137.2,2388.480000
FFD,falkenauer_u120,8000,3,2422,0,0.000000,5170.4,2388.480000
BFD,falkenauer_u120,8000,3,2422,0,0.000000,5858.6,2388.480000
NF,falkenauer_u120,8000,4,2867,0,0.000000,20.4,2395.400000
FF,falkenauer_u120,8000,4,2470,0,0.000000,4073.4,2395.400000
BF,falkenauer_u120,8000,4,2469,0,0.000000,4156.6,2395.400000
FFD,falkenauer_u120,8000,4,2429,0,0.000000,5205.2,2395.400000
BFD,falkenauer_u120,8000,4,2429,0,0.000000,5856.2,2395.400000
NF,falkenauer_u120,8000,5,2869,0,0.000000,19.0,2389.230000
FF,falkenauer_u120,8000,5,2471,0,0.000000,4069.7,2389.230000
BF,falkenauer_u120,8000,5,2465,0,0.000000,4161.5,2389.230000
FFD,falkenauer_u120,8000,5,2425,0,0.000000,5200.9,2389.230000
BFD,falkenauer_u120,8000,5,2425,0,0.000000,5821.6,2389.230000
NF,falkenauer_u120,8000,6,2862,0,0.000000,19.8,2391.450000
FF,falkenauer_u120,8000,6,2464,0,0.000000,4054.7,2391.450000
BF,falkenauer_u120,8000,6,2465,0,0.000000,4158.9,2391.450000
FFD,falkenauer_u120,8000,6,2425,0,0.000000,5151.1,2391.450000
BFD,falkenauer_u120,8000,6,2425,0,0.000000,5876.1,2391.450000
NF,falkenauer_u120,8000,7,2861,0,0.000000,19.2,2388.100000
FF,falkenauer_u120,8000,7,2462,0,0.000000,4061.5,2388.100000
BF,falkenauer_u120,8000,7,2458,0,0.000000,4156.5,2388.100000
FFD,falkenauer_u120,8000,7,2423,0,0.000000,5172.3,2388.100000
BFD,falkenauer_u120,8000,7,2423,0,0.000000,5854.4,2388.100000
NF,falkenauer_u120,8000,8,2884,0,0.000000,20.5,2408.410000
FF,falkenauer_u120,8000,8,2482,0,0.000000,4773.2,2408.410000
BF,falkenauer_u120,8000,8,2480,0,0.000000,4170.9,2408.410000
FFD,falkenauer_u120,8000,8,2444,0,0.000000,5199.7,2408.410000
BFD,falkenauer_u120,8000,8,2444,0,0.000000,5859.7,2408.410000
NF,falkenauer_u120,8000,9,2857,0,0.000000,19.4,2385.660000
FF,falkenauer_u120,8000,9,2463,0,0.000000,4608.3,2385.660000
BF,falkenauer_u120,8000,9,2461,0,0.000000,4157.1,2385.660000
FFD,falkenauer_u120,8000,9,2421,0,0.000000,5182.5,2385.660000
BFD,falkenauer_u120,8000,9,2421,0,0.000000,5849.6,2385.660000
NF,tres_particao,1000,0,467,0,0.000000,1.3,381.690000
FF,tres_particao,1000,0,432,0,0.000000,100.7,381.690000
BF,tres_particao,1000,0,432,0,0.000000,111.2,381.690000
FFD,tres_particao,1000,0,422,0,0.000000,151.3,381.690000
BFD,tres_particao,1000,0,422,0,0.000000,155.8,381.690000
NF,tres_particao,1000,1,465,0,0.000000,1.5,377.610000
FF,tres_particao,1000,1,428,0,0.000000,103.0,377.610000
BF,tres_particao,1000,1,428,0,0.000000,104.2,377.610000
FFD,tres_particao,1000,1,417,0,0.000000,154.2,377.610000
BFD,tres_particao,1000,1,417,0,0.000000,152.0,377.610000
NF,tres_particao,1000,2,473,0,0.000000,1.1,380.220000
FF,tres_particao,1000,2,433,0,0.000000,100.0,380.220000
BF,tres_particao,1000,2,433,0,0.000000,105.9,380.220000
FFD,tres_particao,1000,2,423,0,0.000000,156.6,380.220000
BFD,tres_particao,1000,2,423,0,0.000000,156.2,380.220000
NF,tres_particao,1000,3,475,0,0.000000,1.1,383.400000
FF,tres_particao,1000,3,439,0,0.000000,100.8,383.400000
BF,tres_particao,1000,3,436,0,0.000000,107.4,383.400000
FFD,tres_particao,1000,3,426,0,0.000000,153.2,383.400000
BFD,tres_particao,1000,3,426,0,0.000000,157.3,383.400000
NF,tres_particao,1000,4,473,0,0.000000,1.0,382.320000
FF,tres_particao,1000,4,434,0,0.000000,99.7,382.320000
BF,tres_particao,1000,4,434,0,0.000000,107.6,382.320000
FFD,tres_particao,1000,4,422,0,0.000000,151.9,382.320000
BFD,tres_particao,1000,4,422,0,0.000000,157.0,382.320000
NF,tres_particao,1000,5,465,0,0.000000,1.3,379.350000
FF,tres_particao,1000,5,429,0,0.000000,99.6,379.350000
BF,tres_particao,1000,5,430,0,0.000000,110.1,379.350000
FFD,tres_particao,1000,5,420,0,0.000000,149.8,379.350000
BFD,tres_particao,1000,5,420,0,0.000000,152.5,379.350000
NF,tres_particao,1000,6,469,0,0.000000,1.1,380.290000
FF,tres_particao,1000,6,432,0,0.000000,99.3,380.290000
BF,tres_particao,1000,6,432,0,0.000000,109.3,380.290000
FFD,tres_particao,1000,6,422,0,0.000000,151.1,380.290000
BFD,tres_particao,1000,6,422,0,0.000000,155.8,380.290000
NF,tres_particao,1000,7,469,0,0.000000,1.2,379.670000
FF,tres_particao,1000,7,428,0,0.000000,100.2,379.670000
BF,tres_particao,1000,7,429,0,0.000000,105.2,379.670000
FFD,tres_particao,1000,7,418,0,0.000000,153.3,379.670000
BFD,tres_particao,1000,7,418,0,0.000000,153.3,379.670000
NF,tres_particao,1000,8,470,0,0.000000,1.1,379.900000
FF,tres_particao,1000,8,427,0,0.000000,99.8,379.900000
BF,tres_particao,1000,8,427,0,0.000000,104.1,379.900000
FFD,tres_particao,1000,8,420,0,0.000000,151.7,379.900000
BFD,tres_particao,1000,8,420,0,0.000000,156.5,379.900000
NF,tres_particao,1000,9,472,0,0.000000,1.1,380.290000
FF,tres_particao,1000,9,432,0,0.000000,99.3,380.290000
BF,tres_particao,1000,9,429,0,0.000000,104.5,380.290000
FFD,tres_particao,1000,9,421,0,0.000000,152.1,380.290000
BFD,tres_particao,1000,9,421,0,0.000000,156.4,380.290000
NF,tres_particao,16000,0,7510,0,0.000000,19.1,6082.360000
FF,tres_particao,16000,0,6885,0,0.000000,23805.5,6082.360000
BF,tres_particao,16000,0,6885,0,0.000000,22443.9,6082.360000
FFD,tres_particao,16000,0,6724,0,0.000000,24955.5,6082.360000
BFD,tres_particao,16000,0,6724,0,0.000000,25837.8,6082.360000
NF,tres_particao,16000,1,7500,0,0.000000,25.0,6073.560000
FF,tres_particao,16000,1,6866,0,0.000000,22589.2,6073.560000
BF,tres_particao,16000,1,6868,0,0.000000,22406.3,6073.560000
FFD,tres_particao,16000,1,6713,0,0.000000,25047.2,6073.560000
BFD,tres_particao,16000,1,6713,0,0.000000,25759.3,6073.560000
NF,tres_particao,16000,2,7508,0,0.000000,22.3,6067.520000
FF,tres_particao,16000,2,6858,0,0.000000,22417.7,6067.520000
BF,tres_particao,16000,2,6859,0,0.000000,22316.0,6067.520000
FFD,tres_particao,16000,2,6709,0,0.000000,24843.0,6067.520000
BFD,tres_particao,16000,2,6709,0,0.000000,25838.1,6067.520000
NF,tres_particao,16000,3,7517,0,0.000000,22.2,6089.370000
FF,tres_particao,16000,3,6891,0,0.000000,22337.6,6089.370000
BF,tres_particao,16000,3,6892,0,0.000000,22468.3,6089.370000
FFD,tres_particao,16000,3,6727,0,0.000000,24964.7,6089.370000
BFD,tres_particao,16000,3,6727,0,0.000000,25866.5,6089.370000
NF,tres_particao,16000,4,7501,0,0.000000,23.4,6072.480000
FF,tres_particao,16000,4,6865,0,0.000000,22637.8,6072.480000
BF,tres_particao,16000,4,6865,0,0.000000,22652.0,6072.480000
FFD,tres_particao,16000,4,6717,0,0.000000,24960.7,6072.480000
BFD,tres_particao,16000,4,6717,0,0.000000,25805.0,6072.480000
NF,tres_particao,16000,5,7519,0,0.000000,21.7,6094.460000
FF,tres_particao,16000,5,6894,0,0.000000,22371.7,6094.460000
BF,tres_particao,16000,5,6891,0,0.000000,22452.7,6094.460000
FFD,tres_particao,16000,5,6734,0,0.000000,25051.8,6094.460000
BFD,tres_particao,16000,5,6734,0,0.000000,25856.4,6094.460000
NF,tres_particao,16000,6,7498,0,0.000000,24.1,6074.600000
FF,tres_particao,16000,6,6875,0,0.000000,23311.0,6074.600000
BF,tres_particao,16000,6,6877,0,0.000000,22403.3,6074.600000
FFD,tres_particao,16000,6,6718,0,0.000000,24883.8,6074.600000
BFD,tres_particao,16000,6,6718,0,0.000000,25794.4,6074.600000
NF,tres_particao,16000,7,7523,0,0.000000,21.6,6084.310000
FF,tres_particao,16000,7,6889,0,0.000000,22597.4,6084.310000
BF,tres_particao,16000,7,6886,0,0.000000,22450.5,6084.310000
FFD,tres_particao,16000,7,6720,0,0.000000,24940.4,6084.310000
BFD,tres_particao,16000,7,6720,0,0.000000,25848.1,6084.310000
NF,tres_particao,16000,8,7545,0,0.000000,17.4,6102.550000
FF,tres_particao,16000,8,6907,0,0.000000,22585.0,6102.550000
BF,tres_particao,16000,8,6905,0,0.000000,22488.0,6102.550000
FFD,tres_particao,16000,8,6757,0,0.000000,25020.2,6102.550000
BFD,tres_particao,16000,8,6757,0,0.000000,25905.7,6102.550000
NF,tres_particao,16000,9,7521,0,0.000000,22.0,6086.670000
FF,tres_particao,16000,9,6882,0,0.000000,23854.0,6086.670000
BF,tres_particao,16000,9,6880,0,0.000000,22488.9,6086.670000
FFD,tres_particao,16000,9,6732,0,0.000000,24951.2,6086.670000
BFD,tres_particao,16000,9,6732,0,0.000000,25842.6,6086.670000
NF,tres_particao,2000,0,942,0,0.000000,2.3,762.760000
FF,tres_particao,2000,0,864,0,0.000000,378.6,762.760000
BF,tres_particao,2000,0,864,0,0.000000,384.3,762.760000
FFD,tres_particao,2000,0,844,0,0.000000,503.0,762.760000
BFD,tres_particao,2000,0,844,0,0.000000,513.0,762.760000
NF,tres_particao,2000,1,938,0,0.000000,2.2,758.300000
FF,tres_particao,2000,1,861,0,0.000000,371.1,758.300000
BF,tres_particao,2000,1,860,0,0.000000,388.5,758.300000
FFD,tres_particao,2000,1,841,0,0.000000,497.5,758.300000
